City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
222,Kaeo,NZ,2022-10-13 02:15:08,-35.1,173.7833,62.31,61,80,8.28
223,San Rafael Del Sur,NI,2022-10-13 02:15:09,11.8485,-86.4384,79.77,90,99,3.47
224,Fortuna,US,2022-10-13 02:15:09,40.5982,-124.1573,53.92,84,27,1.97
225,Fairbanks,US,2022-10-13 02:13:16,64.8378,-147.7164,29.61,80,75,8.05
226,Ladnun,IN,2022-10-13 02:15:10,27.65,74.3833,74.73,51,0,6.33
227,Macon,US,2022-10-13 02:10:37,39.8667,-88.9668,51.87,87,0,3.44
228,East London,ZA,2022-10-13 02:16:11,-33.0153,27.9116,68.61,89,100,14.32
229,Oga,IT,2022-10-13 02:16:12,46.4631,10.347,46.81,90,5,0.67
230,Cidreira,BR,2022-10-13 02:16:13,-30.1811,-50.2056,62.1,88,70,8.1
231,Xiaoweizhai,CN,2022-10-13 02:16:13,26.1903,107.5125,62.62,37,96,4.27
232,Valparaiso,CL,2022-10-13 02:11:30,-33.0393,-71.6273,56.84,76,0,5.75
233,Evensk,RU,2022-10-13 02:16:14,61.95,159.2333,29.75,51,98,11.3
234,Okha,RU,2022-10-13 02:16:14,53.5739,142.9478,47.3,63,15,12.28
235,Komsomolskiy,UZ,2022-10-13 02:16:15,40.4272,71.7189,52.52,40,0,4.61
236,San Jorge,AR,2022-10-13 02:16:15,-31.8962,-61.8598,64.99,32,11,9.55
237,Ilulissat,GL,2022-10-13 02:16:16,69.2167,-51.1,28.42,64,100,5.75
238,Golden,US,2022-10-13 02:12:10,39.7555,-105.2211,51.84,55,0,5.75
239,Sur,OM,2022-10-13 02:16:17,22.5667,59.5289,77.77,38,6,5.68
240,Mildura,AU,2022-10-13 02:16:17,-34.2,142.15,53.56,100,100,9.22
241,Korla,CN,2022-10-13 02:16:17,41.7597,86.1469,50.4,45,25,3.87
242,Gamba,GA,2022-10-13 02:16:18,-2.65,10.0,75.81,91,92,5.82
243,Saryg-Sep,RU,2022-10-13 02:16:18,51.5,95.6,42.22,47,100,2.73
244,Adrar,MR,2022-10-13 02:16:19,20.5022,-10.0711,82.22,28,100,15.39
245,Eyl,SO,2022-10-13 02:16:19,7.9803,49.8164,78.44,73,100,10.29
246,Preobrazheniye,RU,2022-10-13 02:16:20,42.9019,133.9064,58.44,60,100,8.39
247,Nalbari,IN,2022-10-13 02:16:20,26.4456,91.4354,76.98,96,100,6.04
248,Mora,CM,2022-10-13 02:16:21,11.0461,14.1401,76.84,77,100,5.86
249,Kudahuvadhoo,MV,2022-10-13 02:16:22,2.6708,72.8944,77.9,84,100,13.51
250,Carutapera,BR,2022-10-13 02:16:22,-1.195,-46.02,79.32,80,89,8.66
251,Hashtrud,IR,2022-10-13 02:16:23,37.4779,47.0508,48.67,86,99,3.51
252,Sandpoint,US,2022-10-13 02:13:39,48.2766,-116.5533,62.02,57,0,0.0
253,Teya,RU,2022-10-13 02:16:23,60.3778,92.6267,34.92,92,100,5.46
254,Esperance,AU,2022-10-13 02:16:24,-33.8667,121.9,56.48,66,91,16.67
255,Lumphat,KH,2022-10-13 02:16:24,13.4878,106.9816,81.21,74,4,1.5
256,Waddan,LY,2022-10-13 02:15:01,29.1614,16.139,75.6,30,0,7.0
257,Molina,CL,2022-10-13 02:16:25,-35.1167,-71.2833,55.13,62,7,9.22
258,Mzimba,MW,2022-10-13 02:16:26,-11.9,33.6,62.4,46,0,12.44
259,Sioux Lookout,CA,2022-10-13 02:16:26,50.1001,-91.917,35.67,93,100,5.75
260,Kaseda,JP,2022-10-13 02:16:27,31.4167,130.3167,74.98,61,39,10.71
261,Lavrentiya,RU,2022-10-13 02:12:21,65.5833,-171.0,28.47,51,100,3.11
262,Takaka,NZ,2022-10-13 02:16:28,-40.85,172.8,56.79,64,100,11.34
263,General Roca,AR,2022-10-13 02:16:29,-39.0333,-67.5833,48.61,31,10,20.74
264,Roebourne,AU,2022-10-13 02:16:29,-20.7833,117.1333,78.12,25,53,24.61
265,Tura,IN,2022-10-13 02:16:29,25.5198,90.2201,72.84,96,100,1.86
266,Gat,IL,2022-10-13 02:13:07,31.61,34.7642,71.4,100,50,2.17
267,Mezen,RU,2022-10-13 02:16:30,65.8522,44.24,40.23,86,100,4.94
268,Dubai,AE,2022-10-13 02:15:30,25.2582,55.3047,82.33,69,0,3.44
269,Shache,CN,2022-10-13 02:12:48,38.4167,77.2406,54.05,19,0,3.62
270,Saint George,US,2022-10-13 02:12:06,37.1041,-113.5841,81.19,20,0,1.01
271,Bereda,ES,2022-10-13 02:16:32,43.2686,-7.5406,59.41,100,100,1.83
272,Nanortalik,GL,2022-10-13 02:16:32,60.1432,-45.2371,28.36,64,4,12.06
273,Peace River,CA,2022-10-13 02:13:12,56.2501,-117.286,47.12,56,100,6.42
274,San Patricio,US,2022-10-13 02:17:33,28.017,-97.5169,82.35,71,56,6.93
275,Kahului,US,2022-10-13 02:15:17,20.8947,-156.47,87.82,73,40,7.0
276,Burnie,AU,2022-10-13 02:17:34,-41.0667,145.9167,56.95,94,100,3.11
277,Salumbar,IN,2022-10-13 02:17:34,24.1333,74.05,71.56,49,1,3.49
